,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
1044,[[2]],[[1045]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[6]],CC
1045,[[2]],[[1046]],[[17]],['high holistic'],['left'],['inverted'],[],[],[[2]],CC
1046,[[2]],[[1047]],[[19]],['low holistic'],['right'],['upright'],[],[],[[10]],CC
1047,[[2]],[[1048]],[[10]],['high holistic'],['right'],['inverted'],[],[],[[2]],CC
1048,[[2]],[[1049]],[[6]],['low holistic'],['left'],['inverted'],[],[],[[10]],CC
1049,[[2]],[[1050]],[[14]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1050,[[2]],[[1051]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[12]],CC
1051,[[2]],[[1052]],[[11]],['low holistic'],['left'],['upright'],[],[],[[8]],CC
1052,[[2]],[[1053]],[[20]],['low holistic'],['left'],['upright'],[],[],[[6]],CC
1053,[[2]],[[1054]],[[4]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CC
1054,[[2]],[[1055]],[[3]],['high holistic'],['right'],['upright'],[],[],[[8]],CC
1055,[[2]],[[1056]],[[6]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CC
1056,[[2]],[[1057]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[8]],CC
1057,[[2]],[[1058]],[[9]],['high holistic'],['left'],['upright'],[],[],[[2]],CC
1058,[[2]],[[1059]],[[7]],['high holistic'],['right'],['upright'],[],[],[[2]],CC
1059,[[2]],[[1060]],[[14]],['high holistic'],['left'],['upright'],[],[],[[8]],CC
1060,[[2]],[[1061]],[[2]],['high holistic'],['left'],['inverted'],[],[],[[4]],CC
1061,[[2]],[[1062]],[[9]],['high holistic'],['right'],['inverted'],[],[],[[10]],CC
1062,[[2]],[[1063]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[10]],CC
1063,[[2]],[[1064]],[[7]],['high holistic'],['right'],['upright'],[],[],[[10]],CC
1064,[[2]],[[1065]],[[3]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CC
1065,[[2]],[[1066]],[[12]],['high holistic'],['left'],['upright'],[],[],[[12]],CC
1066,[[2]],[[1067]],[[6]],['low holistic'],['left'],['inverted'],[],[],[[8]],CC
1067,[[2]],[[1068]],[[4]],['low holistic'],['right'],['inverted'],[],[],[[4]],CC
1068,[[2]],[[1069]],[[1]],['low holistic'],['left'],['inverted'],[],[],[[12]],CC
1069,[[2]],[[1070]],[[6]],['high holistic'],['left'],['upright'],[],[],[[6]],CC
1070,[[2]],[[1071]],[[12]],['low holistic'],['left'],['upright'],[],[],[[10]],CC
1071,[[2]],[[1072]],[[18]],['low holistic'],['right'],['inverted'],[],[],[[4]],CC
1072,[[2]],[[1073]],[[1]],['high holistic'],['left'],['upright'],[],[],[[12]],CC
1073,[[2]],[[1074]],[[19]],['low holistic'],['right'],['inverted'],[],[],[[4]],CC
