,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
250,[[7]],[[251]],[[5]],['low holistic'],['left'],['upright'],[],[],[[8]],CP
251,[[7]],[[252]],[[15]],['low holistic'],['left'],['upright'],[],[],[[12]],CP
252,[[7]],[[253]],[[17]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
253,[[7]],[[254]],[[4]],['low holistic'],['fovea'],['upright'],[],[],[[0]],CP
254,[[7]],[[255]],[[10]],['high holistic'],['right'],['upright'],[],[],[[8]],CP
255,[[7]],[[256]],[[9]],['low holistic'],['right'],['upright'],[],[],[[6]],CP
256,[[7]],[[257]],[[12]],['low holistic'],['left'],['upright'],[],[],[[6]],CP
257,[[7]],[[258]],[[6]],['high holistic'],['left'],['upright'],[],[],[[10]],CP
258,[[7]],[[259]],[[16]],['high holistic'],['right'],['inverted'],[],[],[[2]],CP
259,[[7]],[[260]],[[10]],['low holistic'],['left'],['upright'],[],[],[[10]],CP
260,[[7]],[[261]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[6]],CP
261,[[7]],[[262]],[[15]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
262,[[7]],[[263]],[[1]],['high holistic'],['right'],['upright'],[],[],[[8]],CP
263,[[7]],[[264]],[[10]],['low holistic'],['left'],['upright'],[],[],[[10]],CP
264,[[7]],[[265]],[[5]],['low holistic'],['right'],['inverted'],[],[],[[4]],CP
265,[[7]],[[266]],[[14]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CP
266,[[7]],[[267]],[[4]],['high holistic'],['left'],['upright'],[],[],[[12]],CP
267,[[7]],[[268]],[[20]],['low holistic'],['left'],['upright'],[],[],[[4]],CP
268,[[7]],[[269]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[8]],CP
269,[[7]],[[270]],[[19]],['high holistic'],['left'],['upright'],[],[],[[2]],CP
270,[[7]],[[271]],[[2]],['high holistic'],['left'],['upright'],[],[],[[6]],CP
271,[[7]],[[272]],[[7]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CP
272,[[7]],[[273]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[10]],CP
273,[[7]],[[274]],[[13]],['low holistic'],['left'],['upright'],[],[],[[2]],CP
274,[[7]],[[275]],[[14]],['low holistic'],['right'],['inverted'],[],[],[[10]],CP
275,[[7]],[[276]],[[13]],['low holistic'],['right'],['inverted'],[],[],[[6]],CP
276,[[7]],[[277]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[2]],CP
277,[[7]],[[278]],[[11]],['high holistic'],['left'],['upright'],[],[],[[10]],CP
278,[[7]],[[279]],[[18]],['low holistic'],['left'],['upright'],[],[],[[4]],CP
279,[[7]],[[280]],[[6]],['high holistic'],['left'],['upright'],[],[],[[4]],CP
280,[[7]],[[281]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[8]],CP
281,[[7]],[[282]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[8]],CP
282,[[7]],[[283]],[[10]],['low holistic'],['right'],['upright'],[],[],[[12]],CP
283,[[7]],[[284]],[[3]],['low holistic'],['right'],['inverted'],[],[],[[2]],CP
284,[[7]],[[285]],[[5]],['high holistic'],['right'],['upright'],[],[],[[12]],CP
285,[[7]],[[286]],[[9]],['high holistic'],['left'],['inverted'],[],[],[[6]],CP
286,[[7]],[[287]],[[11]],['low holistic'],['left'],['inverted'],[],[],[[2]],CP
287,[[7]],[[288]],[[14]],['low holistic'],['right'],['upright'],[],[],[[12]],CP
288,[[7]],[[289]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[6]],CP
289,[[7]],[[290]],[[3]],['high holistic'],['left'],['inverted'],[],[],[[8]],CP
290,[[7]],[[291]],[[4]],['low holistic'],['left'],['upright'],[],[],[[4]],CP
291,[[7]],[[292]],[[2]],['high holistic'],['right'],['upright'],[],[],[[2]],CP
292,[[7]],[[293]],[[6]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CP
293,[[7]],[[294]],[[5]],['low holistic'],['left'],['upright'],[],[],[[6]],CP
294,[[7]],[[295]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
295,[[7]],[[296]],[[6]],['high holistic'],['left'],['inverted'],[],[],[[2]],CP
296,[[7]],[[297]],[[7]],['high holistic'],['right'],['upright'],[],[],[[8]],CP
297,[[7]],[[298]],[[3]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
298,[[7]],[[299]],[[19]],['high holistic'],['right'],['upright'],[],[],[[8]],CP
299,[[7]],[[300]],[[20]],['low holistic'],['left'],['upright'],[],[],[[2]],CP
300,[[7]],[[301]],[[5]],['high holistic'],['right'],['upright'],[],[],[[10]],CP
301,[[7]],[[302]],[[1]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CP
302,[[7]],[[303]],[[5]],['low holistic'],['right'],['upright'],[],[],[[2]],CP
303,[[7]],[[304]],[[17]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],CP
304,[[7]],[[305]],[[14]],['low holistic'],['right'],['inverted'],[],[],[[12]],CP
305,[[7]],[[306]],[[20]],['high holistic'],['right'],['upright'],[],[],[[10]],CP
306,[[7]],[[307]],[[11]],['high holistic'],['left'],['upright'],[],[],[[8]],CP
307,[[7]],[[308]],[[18]],['high holistic'],['right'],['inverted'],[],[],[[4]],CP
308,[[7]],[[309]],[[2]],['low holistic'],['right'],['inverted'],[],[],[[12]],CP
309,[[7]],[[310]],[[14]],['low holistic'],['left'],['inverted'],[],[],[[4]],CP
310,[[7]],[[311]],[[15]],['low holistic'],['right'],['inverted'],[],[],[[12]],CP
311,[[7]],[[312]],[[18]],['high holistic'],['left'],['upright'],[],[],[[12]],CP
312,[[7]],[[313]],[[2]],['high holistic'],['right'],['inverted'],[],[],[[8]],CP
313,[[7]],[[314]],[[6]],['low holistic'],['fovea'],['inverted'],[],[],[[0]],CP
314,[[7]],[[315]],[[13]],['high holistic'],['left'],['upright'],[],[],[[6]],CP
315,[[7]],[[316]],[[3]],['low holistic'],['right'],['upright'],[],[],[[2]],CP
316,[[7]],[[317]],[[3]],['high holistic'],['left'],['upright'],[],[],[[12]],CP
317,[[7]],[[318]],[[17]],['high holistic'],['right'],['upright'],[],[],[[10]],CP
318,[[7]],[[319]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[6]],CP
319,[[7]],[[320]],[[12]],['high holistic'],['left'],['upright'],[],[],[[2]],CP
320,[[7]],[[321]],[[4]],['low holistic'],['left'],['upright'],[],[],[[12]],CP
321,[[7]],[[322]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[8]],CP
322,[[7]],[[323]],[[1]],['high holistic'],['right'],['upright'],[],[],[[4]],CP
323,[[7]],[[324]],[[1]],['high holistic'],['right'],['upright'],[],[],[[2]],CP
324,[[7]],[[325]],[[2]],['low holistic'],['left'],['upright'],[],[],[[10]],CP
325,[[7]],[[326]],[[11]],['low holistic'],['right'],['upright'],[],[],[[10]],CP
326,[[7]],[[327]],[[18]],['high holistic'],['left'],['inverted'],[],[],[[8]],CP
327,[[7]],[[328]],[[16]],['high holistic'],['left'],['inverted'],[],[],[[10]],CP
328,[[7]],[[329]],[[4]],['high holistic'],['left'],['inverted'],[],[],[[10]],CP
329,[[7]],[[330]],[[5]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CP
330,[[7]],[[331]],[[9]],['high holistic'],['right'],['upright'],[],[],[[2]],CP
331,[[7]],[[332]],[[7]],['low holistic'],['left'],['inverted'],[],[],[[10]],CP
332,[[7]],[[333]],[[18]],['high holistic'],['left'],['upright'],[],[],[[2]],CP
333,[[7]],[[334]],[[8]],['low holistic'],['left'],['upright'],[],[],[[6]],CP
334,[[7]],[[335]],[[20]],['low holistic'],['left'],['inverted'],[],[],[[6]],CP
335,[[7]],[[336]],[[14]],['high holistic'],['right'],['upright'],[],[],[[2]],CP
336,[[7]],[[337]],[[16]],['high holistic'],['left'],['inverted'],[],[],[[12]],CP
337,[[7]],[[338]],[[10]],['low holistic'],['right'],['inverted'],[],[],[[2]],CP
338,[[7]],[[339]],[[18]],['high holistic'],['left'],['inverted'],[],[],[[4]],CP
339,[[7]],[[340]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[8]],CP
340,[[7]],[[341]],[[3]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
341,[[7]],[[342]],[[7]],['high holistic'],['left'],['upright'],[],[],[[6]],CP
342,[[7]],[[343]],[[13]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
343,[[7]],[[344]],[[14]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
344,[[7]],[[345]],[[8]],['high holistic'],['right'],['inverted'],[],[],[[8]],CP
345,[[7]],[[346]],[[2]],['high holistic'],['right'],['inverted'],[],[],[[12]],CP
346,[[7]],[[347]],[[10]],['high holistic'],['right'],['inverted'],[],[],[[2]],CP
347,[[7]],[[348]],[[19]],['low holistic'],['right'],['inverted'],[],[],[[10]],CP
348,[[7]],[[349]],[[1]],['high holistic'],['left'],['inverted'],[],[],[[8]],CP
349,[[7]],[[350]],[[5]],['high holistic'],['left'],['inverted'],[],[],[[6]],CP
350,[[7]],[[351]],[[14]],['low holistic'],['right'],['upright'],[],[],[[8]],CP
351,[[7]],[[352]],[[20]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CP
352,[[7]],[[353]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
353,[[7]],[[354]],[[20]],['low holistic'],['left'],['upright'],[],[],[[8]],CP
354,[[7]],[[355]],[[20]],['low holistic'],['right'],['inverted'],[],[],[[12]],CP
355,[[7]],[[356]],[[3]],['low holistic'],['right'],['upright'],[],[],[[2]],CP
356,[[7]],[[357]],[[10]],['low holistic'],['right'],['upright'],[],[],[[8]],CP
357,[[7]],[[358]],[[20]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
358,[[7]],[[359]],[[5]],['low holistic'],['left'],['inverted'],[],[],[[8]],CP
359,[[7]],[[360]],[[14]],['low holistic'],['right'],['inverted'],[],[],[[4]],CP
360,[[7]],[[361]],[[14]],['high holistic'],['right'],['inverted'],[],[],[[12]],CP
361,[[7]],[[362]],[[17]],['high holistic'],['right'],['upright'],[],[],[[10]],CP
362,[[7]],[[363]],[[7]],['low holistic'],['right'],['upright'],[],[],[[6]],CP
363,[[7]],[[364]],[[18]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CP
364,[[7]],[[365]],[[5]],['high holistic'],['right'],['inverted'],[],[],[[12]],CP
365,[[7]],[[366]],[[6]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],CP
366,[[7]],[[367]],[[18]],['high holistic'],['left'],['upright'],[],[],[[2]],CP
367,[[7]],[[368]],[[12]],['low holistic'],['left'],['upright'],[],[],[[4]],CP
368,[[7]],[[369]],[[16]],['low holistic'],['right'],['inverted'],[],[],[[6]],CP
369,[[7]],[[370]],[[12]],['high holistic'],['left'],['inverted'],[],[],[[6]],CP
370,[[7]],[[371]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[6]],CP
371,[[7]],[[372]],[[14]],['low holistic'],['right'],['inverted'],[],[],[[6]],CP
372,[[7]],[[373]],[[19]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
373,[[7]],[[374]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[6]],CP
374,[[7]],[[375]],[[2]],['low holistic'],['left'],['upright'],[],[],[[8]],CP
375,[[7]],[[376]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[2]],CP
376,[[7]],[[377]],[[7]],['low holistic'],['left'],['upright'],[],[],[[10]],CP
377,[[7]],[[378]],[[19]],['high holistic'],['left'],['inverted'],[],[],[[8]],CP
378,[[7]],[[379]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
379,[[7]],[[380]],[[12]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
380,[[7]],[[381]],[[6]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
381,[[7]],[[382]],[[4]],['high holistic'],['left'],['inverted'],[],[],[[12]],CP
382,[[7]],[[383]],[[3]],['low holistic'],['right'],['inverted'],[],[],[[10]],CP
383,[[7]],[[384]],[[10]],['high holistic'],['right'],['upright'],[],[],[[4]],CP
384,[[7]],[[385]],[[14]],['high holistic'],['left'],['upright'],[],[],[[8]],CP
385,[[7]],[[386]],[[17]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],CP
386,[[7]],[[387]],[[8]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
387,[[7]],[[388]],[[12]],['low holistic'],['left'],['inverted'],[],[],[[2]],CP
388,[[7]],[[389]],[[4]],['low holistic'],['right'],['inverted'],[],[],[[8]],CP
389,[[7]],[[390]],[[5]],['low holistic'],['right'],['upright'],[],[],[[6]],CP
390,[[7]],[[391]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[2]],CP
391,[[7]],[[392]],[[15]],['high holistic'],['left'],['inverted'],[],[],[[4]],CP
392,[[7]],[[393]],[[9]],['low holistic'],['right'],['upright'],[],[],[[4]],CP
393,[[7]],[[394]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
394,[[7]],[[395]],[[13]],['high holistic'],['left'],['inverted'],[],[],[[12]],CP
395,[[7]],[[396]],[[18]],['high holistic'],['right'],['upright'],[],[],[[12]],CP
396,[[7]],[[397]],[[11]],['high holistic'],['left'],['upright'],[],[],[[12]],CP
397,[[7]],[[398]],[[7]],['high holistic'],['left'],['inverted'],[],[],[[12]],CP
398,[[7]],[[399]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[8]],CP
399,[[7]],[[400]],[[16]],['high holistic'],['left'],['upright'],[],[],[[8]],CP
400,[[7]],[[401]],[[1]],['high holistic'],['left'],['inverted'],[],[],[[4]],CP
401,[[7]],[[402]],[[12]],['low holistic'],['left'],['upright'],[],[],[[2]],CP
402,[[7]],[[403]],[[10]],['low holistic'],['right'],['upright'],[],[],[[10]],CP
403,[[7]],[[404]],[[20]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],CP
404,[[7]],[[405]],[[16]],['low holistic'],['right'],['inverted'],[],[],[[4]],CP
405,[[7]],[[406]],[[19]],['low holistic'],['left'],['upright'],[],[],[[2]],CP
406,[[7]],[[407]],[[9]],['low holistic'],['right'],['upright'],[],[],[[10]],CP
407,[[7]],[[408]],[[12]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
408,[[7]],[[409]],[[14]],['high holistic'],['left'],['inverted'],[],[],[[10]],CP
409,[[7]],[[410]],[[20]],['low holistic'],['right'],['upright'],[],[],[[12]],CP
410,[[7]],[[411]],[[3]],['low holistic'],['right'],['upright'],[],[],[[4]],CP
411,[[7]],[[412]],[[4]],['low holistic'],['right'],['upright'],[],[],[[2]],CP
412,[[7]],[[413]],[[4]],['high holistic'],['right'],['upright'],[],[],[[8]],CP
413,[[7]],[[414]],[[19]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
414,[[7]],[[415]],[[16]],['high holistic'],['right'],['upright'],[],[],[[6]],CP
415,[[7]],[[416]],[[10]],['low holistic'],['right'],['upright'],[],[],[[4]],CP
416,[[7]],[[417]],[[16]],['high holistic'],['left'],['upright'],[],[],[[10]],CP
417,[[7]],[[418]],[[4]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
418,[[7]],[[419]],[[20]],['high holistic'],['right'],['inverted'],[],[],[[10]],CP
419,[[7]],[[420]],[[17]],['high holistic'],['left'],['upright'],[],[],[[6]],CP
420,[[7]],[[421]],[[8]],['low holistic'],['right'],['upright'],[],[],[[6]],CP
421,[[7]],[[422]],[[14]],['low holistic'],['right'],['inverted'],[],[],[[8]],CP
422,[[7]],[[423]],[[18]],['low holistic'],['right'],['upright'],[],[],[[10]],CP
423,[[7]],[[424]],[[8]],['low holistic'],['left'],['upright'],[],[],[[12]],CP
424,[[7]],[[425]],[[12]],['low holistic'],['right'],['upright'],[],[],[[4]],CP
425,[[7]],[[426]],[[11]],['high holistic'],['right'],['inverted'],[],[],[[4]],CP
426,[[7]],[[427]],[[2]],['high holistic'],['fovea'],['inverted'],[],[],[[0]],CP
427,[[7]],[[428]],[[4]],['high holistic'],['right'],['upright'],[],[],[[2]],CP
428,[[7]],[[429]],[[10]],['high holistic'],['right'],['inverted'],[],[],[[4]],CP
429,[[7]],[[430]],[[17]],['low holistic'],['right'],['inverted'],[],[],[[2]],CP
430,[[7]],[[431]],[[17]],['high holistic'],['fovea'],['upright'],[],[],[[0]],CP
431,[[7]],[[432]],[[7]],['high holistic'],['left'],['inverted'],[],[],[[10]],CP
432,[[7]],[[433]],[[9]],['low holistic'],['left'],['inverted'],[],[],[[2]],CP
433,[[7]],[[434]],[[2]],['low holistic'],['left'],['inverted'],[],[],[[6]],CP
434,[[7]],[[435]],[[5]],['high holistic'],['right'],['inverted'],[],[],[[12]],CP
435,[[7]],[[436]],[[13]],['high holistic'],['left'],['upright'],[],[],[[12]],CP
436,[[7]],[[437]],[[10]],['low holistic'],['left'],['inverted'],[],[],[[4]],CP
437,[[7]],[[438]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[8]],CP
438,[[7]],[[439]],[[3]],['low holistic'],['left'],['inverted'],[],[],[[12]],CP
439,[[7]],[[440]],[[17]],['high holistic'],['left'],['upright'],[],[],[[4]],CP
440,[[7]],[[441]],[[7]],['low holistic'],['fovea'],['upright'],[],[],[[0]],CP
441,[[7]],[[442]],[[9]],['low holistic'],['left'],['upright'],[],[],[[12]],CP
