,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,SUBINIT
367,[[20]],[[368]],[[12]],['high holistic'],['right'],['upright'],[],[],[[10]],GHA
368,[[20]],[[369]],[[4]],['low holistic'],['right'],['upright'],[],[],[[4]],GHA
369,[[20]],[[370]],[[1]],['low holistic'],['right'],['inverted'],[],[],[[10]],GHA
370,[[20]],[[371]],[[20]],['low holistic'],['right'],['upright'],[],[],[[6]],GHA
371,[[20]],[[372]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[4]],GHA
372,[[20]],[[373]],[[18]],['low holistic'],['left'],['upright'],[],[],[[4]],GHA
373,[[20]],[[374]],[[20]],['high holistic'],['left'],['upright'],[],[],[[2]],GHA
374,[[20]],[[375]],[[3]],['high holistic'],['right'],['inverted'],[],[],[[4]],GHA
375,[[20]],[[376]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[10]],GHA
376,[[20]],[[377]],[[3]],['low holistic'],['right'],['upright'],[],[],[[10]],GHA
377,[[20]],[[378]],[[6]],['low holistic'],['left'],['upright'],[],[],[[4]],GHA
378,[[20]],[[379]],[[4]],['low holistic'],['left'],['inverted'],[],[],[[2]],GHA
379,[[20]],[[380]],[[5]],['high holistic'],['right'],['upright'],[],[],[[10]],GHA
380,[[20]],[[381]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[4]],GHA
381,[[20]],[[382]],[[10]],['high holistic'],['right'],['upright'],[],[],[[6]],GHA
382,[[20]],[[383]],[[15]],['high holistic'],['right'],['inverted'],[],[],[[6]],GHA
383,[[20]],[[384]],[[6]],['high holistic'],['right'],['inverted'],[],[],[[10]],GHA
384,[[20]],[[385]],[[7]],['high holistic'],['right'],['inverted'],[],[],[[8]],GHA
385,[[20]],[[386]],[[8]],['high holistic'],['left'],['upright'],[],[],[[6]],GHA
386,[[20]],[[387]],[[13]],['low holistic'],['left'],['upright'],[],[],[[12]],GHA
387,[[20]],[[388]],[[2]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
388,[[20]],[[389]],[[16]],['high holistic'],['right'],['upright'],[],[],[[4]],GHA
389,[[20]],[[390]],[[11]],['high holistic'],['left'],['upright'],[],[],[[6]],GHA
390,[[20]],[[391]],[[15]],['low holistic'],['right'],['upright'],[],[],[[6]],GHA
391,[[20]],[[392]],[[10]],['high holistic'],['right'],['inverted'],[],[],[[4]],GHA
392,[[20]],[[393]],[[20]],['low holistic'],['left'],['upright'],[],[],[[6]],GHA
393,[[20]],[[394]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[4]],GHA
394,[[20]],[[395]],[[11]],['low holistic'],['fovea'],['upright'],[],[],[[0]],GHA
395,[[20]],[[396]],[[11]],['low holistic'],['right'],['inverted'],[],[],[[10]],GHA
396,[[20]],[[397]],[[16]],['high holistic'],['right'],['inverted'],[],[],[[10]],GHA
397,[[20]],[[398]],[[6]],['low holistic'],['right'],['inverted'],[],[],[[2]],GHA
398,[[20]],[[399]],[[19]],['low holistic'],['left'],['inverted'],[],[],[[2]],GHA
399,[[20]],[[400]],[[2]],['low holistic'],['right'],['inverted'],[],[],[[6]],GHA
400,[[20]],[[401]],[[12]],['low holistic'],['left'],['inverted'],[],[],[[12]],GHA
