,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,RESPONSE,ACCURACY,RT,SUBINIT
1063,[[1]],[[1064]],[[6]],['low holistic'],['left'],['upright'],['U0106.bmp'],['male'],[],['male'],[[1]],[[0.08790027]],EW
1064,[[1]],[[1065]],[[8]],['high holistic'],['right'],['inverted'],['U0137.bmp'],['female'],[],['female'],[[1]],[[0.19608428]],EW
1065,[[1]],[[1066]],[[13]],['high holistic'],['right'],['inverted'],['U0181.bmp'],['female'],[],['male'],[[0]],[[0.00011043]],EW
1066,[[1]],[[1067]],[[5]],['low holistic'],['right'],['inverted'],['U0076.bmp'],['male'],[],['male'],[[1]],[[0.36389314]],EW
1067,[[1]],[[1068]],[[15]],['low holistic'],['left'],['upright'],['U0312.bmp'],['male'],[],['male'],[[1]],[[0.13860998]],EW
1068,[[1]],[[1069]],[[3]],['high holistic'],['left'],['inverted'],['U0020.bmp'],['male'],[],['female'],[[0]],[[0.02183183]],EW
1069,[[1]],[[1070]],[[3]],['high holistic'],['right'],['inverted'],['U0020.bmp'],['male'],[],['female'],[[0]],[[0.29120161]],EW
1070,[[1]],[[1071]],[[7]],['low holistic'],['left'],['inverted'],['U0107.bmp'],['female'],[],['female'],[[1]],[[0.30331438]],EW
1071,[[1]],[[1072]],[[6]],['high holistic'],['left'],['inverted'],['U0106.bmp'],['female'],[],['male'],[[0]],[[0.30561968]],EW
1072,[[1]],[[1073]],[[20]],['low holistic'],['right'],['inverted'],['U0362.bmp'],['male'],[],['male'],[[1]],[[0.33259821]],EW
1073,[[1]],[[1074]],[[7]],['high holistic'],['right'],['inverted'],['U0107.bmp'],['female'],[],['male'],[[0]],[[0.01437146]],EW
1074,[[1]],[[1075]],[[6]],['low holistic'],['right'],['upright'],['U0106.bmp'],['male'],[],['male'],[[1]],[[0.27632425]],EW
1075,[[1]],[[1076]],[[4]],['low holistic'],['right'],['inverted'],['U0061.bmp'],['female'],[],['female'],[[1]],[[0.30696495]],EW
1076,[[1]],[[1077]],[[2]],['high holistic'],['left'],['upright'],['U0014.bmp'],['male'],[],['female'],[[0]],[[0.36377238]],EW
1077,[[1]],[[1078]],[[9]],['low holistic'],['right'],['inverted'],['U0155.bmp'],['male'],[],['female'],[[0]],[[0.19667484]],EW
1078,[[1]],[[1079]],[[8]],['high holistic'],['right'],['upright'],['U0137.bmp'],['female'],[],['female'],[[1]],[[0.2204272]],EW
1079,[[1]],[[1080]],[[18]],['high holistic'],['left'],['inverted'],['U0359.bmp'],['male'],[],['male'],[[1]],[[0.23488616]],EW
1080,[[1]],[[1081]],[[8]],['low holistic'],['fovea'],['upright'],['U0137.bmp'],['male'],[],['male'],[[1]],[[0.14496503]],EW
1081,[[1]],[[1082]],[[3]],['high holistic'],['right'],['upright'],['U0020.bmp'],['male'],[],['female'],[[0]],[[1.49692931]],EW
1082,[[1]],[[1083]],[[13]],['low holistic'],['right'],['inverted'],['U0181.bmp'],['male'],[],['male'],[[1]],[[0.39087905]],EW
1083,[[1]],[[1084]],[[1]],['high holistic'],['left'],['upright'],['U0006.bmp'],['female'],[],['female'],[[1]],[[0.06008883]],EW
1084,[[1]],[[1085]],[[20]],['high holistic'],['right'],['inverted'],['U0362.bmp'],['female'],[],['female'],[[1]],[[0.20260053]],EW
1085,[[1]],[[1086]],[[9]],['high holistic'],['right'],['inverted'],['U0155.bmp'],['female'],[],['male'],[[0]],[[0.08962377]],EW
1086,[[1]],[[1087]],[[16]],['high holistic'],['left'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.0703245]],EW
1087,[[1]],[[1088]],[[11]],['high holistic'],['right'],['upright'],['U0164.bmp'],['female'],[],['female'],[[1]],[[0.09803849]],EW
1088,[[1]],[[1089]],[[17]],['high holistic'],['fovea'],['inverted'],['U0346.bmp'],['male'],[],['male'],[[1]],[[0.17345449]],EW
1089,[[1]],[[1090]],[[5]],['high holistic'],['right'],['upright'],['U0076.bmp'],['female'],[],['female'],[[1]],[[0.51761318]],EW
1090,[[1]],[[1091]],[[13]],['high holistic'],['left'],['upright'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.15179157]],EW
1091,[[1]],[[1092]],[[16]],['high holistic'],['left'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.43425313]],EW
1092,[[1]],[[1093]],[[18]],['low holistic'],['left'],['inverted'],['U0359.bmp'],['male'],[],['female'],[[0]],[[0.25505551]],EW
1093,[[1]],[[1094]],[[7]],['high holistic'],['right'],['inverted'],['U0107.bmp'],['female'],[],['female'],[[1]],[[0.09252683]],EW
1094,[[1]],[[1095]],[[20]],['high holistic'],['right'],['upright'],['U0362.bmp'],['female'],[],['male'],[[0]],[[9.92119312e-05]],EW
1095,[[1]],[[1096]],[[10]],['high holistic'],['right'],['upright'],['U0159.bmp'],['male'],[],['male'],[[1]],[[0.7278294]],EW
1096,[[1]],[[1097]],[[3]],['high holistic'],['fovea'],['inverted'],['U0020.bmp'],['male'],[],['female'],[[0]],[[0.16195983]],EW
1097,[[1]],[[1098]],[[5]],['low holistic'],['left'],['upright'],['U0076.bmp'],['male'],[],['female'],[[0]],[[0.13952534]],EW
1098,[[1]],[[1099]],[[10]],['low holistic'],['right'],['inverted'],['U0159.bmp'],['female'],[],['female'],[[1]],[[0.10152627]],EW
1099,[[1]],[[1100]],[[9]],['high holistic'],['right'],['inverted'],['U0155.bmp'],['female'],[],['female'],[[1]],[[0.28737513]],EW
1100,[[1]],[[1101]],[[5]],['high holistic'],['left'],['upright'],['U0076.bmp'],['female'],[],['female'],[[1]],[[1.81208899]],EW
1101,[[1]],[[1102]],[[9]],['low holistic'],['left'],['inverted'],['U0155.bmp'],['male'],[],['male'],[[1]],[[1.21945496]],EW
1102,[[1]],[[1103]],[[10]],['high holistic'],['right'],['upright'],['U0159.bmp'],['male'],[],['male'],[[1]],[[0.24081844]],EW
1103,[[1]],[[1104]],[[12]],['low holistic'],['left'],['inverted'],['U0178.bmp'],['female'],[],['female'],[[1]],[[0.77606547]],EW
1104,[[1]],[[1105]],[[2]],['high holistic'],['left'],['inverted'],['U0014.bmp'],['male'],[],['male'],[[1]],[[1.60803526]],EW
1105,[[1]],[[1106]],[[8]],['low holistic'],['fovea'],['upright'],['U0137.bmp'],['male'],[],['male'],[[1]],[[0.00039311]],EW
1106,[[1]],[[1107]],[[17]],['low holistic'],['right'],['upright'],['U0346.bmp'],['female'],[],['male'],[[0]],[[9.89707187e-05]],EW
1107,[[1]],[[1108]],[[11]],['high holistic'],['right'],['inverted'],['U0164.bmp'],['female'],[],['female'],[[1]],[[0.36580439]],EW
1108,[[1]],[[1109]],[[18]],['high holistic'],['fovea'],['upright'],['U0359.bmp'],['male'],[],['female'],[[0]],[[0.04454676]],EW
1109,[[1]],[[1110]],[[19]],['high holistic'],['fovea'],['upright'],['U0361.bmp'],['female'],[],['female'],[[1]],[[0.05100207]],EW
1110,[[1]],[[1111]],[[9]],['low holistic'],['right'],['upright'],['U0155.bmp'],['male'],[],['female'],[[0]],[[0.00096887]],EW
1111,[[1]],[[1112]],[[1]],['low holistic'],['left'],['inverted'],['U0006.bmp'],['female'],[],['female'],[[1]],[[0.00805356]],EW
1112,[[1]],[[1113]],[[11]],['high holistic'],['left'],['upright'],['U0164.bmp'],['female'],[],['female'],[[1]],[[0.00605748]],EW
1113,[[1]],[[1114]],[[5]],['high holistic'],['fovea'],['inverted'],['U0076.bmp'],['female'],[],['female'],[[1]],[[0.00016123]],EW
1114,[[1]],[[1115]],[[7]],['high holistic'],['left'],['upright'],['U0107.bmp'],['female'],[],['male'],[[0]],[[0.14200391]],EW
1115,[[1]],[[1116]],[[4]],['high holistic'],['left'],['upright'],['U0061.bmp'],['female'],[],['female'],[[1]],[[0.11768338]],EW
1116,[[1]],[[1117]],[[19]],['high holistic'],['right'],['inverted'],['U0361.bmp'],['female'],[],['male'],[[0]],[[0.1380295]],EW
1117,[[1]],[[1118]],[[17]],['high holistic'],['left'],['inverted'],['U0346.bmp'],['male'],[],['male'],[[1]],[[0.00020742]],EW
1118,[[1]],[[1119]],[[14]],['low holistic'],['right'],['inverted'],['U0228.bmp'],['male'],[],['male'],[[1]],[[0.00231856]],EW
1119,[[1]],[[1120]],[[11]],['high holistic'],['left'],['upright'],['U0164.bmp'],['female'],[],['male'],[[0]],[[0.03346728]],EW
1120,[[1]],[[1121]],[[19]],['low holistic'],['left'],['upright'],['U0361.bmp'],['female'],[],['female'],[[1]],[[0.00021877]],EW
1121,[[1]],[[1122]],[[15]],['high holistic'],['left'],['upright'],['U0312.bmp'],['male'],[],['female'],[[0]],[[9.78801399e-05]],EW
1122,[[1]],[[1123]],[[9]],['low holistic'],['right'],['inverted'],['U0155.bmp'],['male'],[],['male'],[[1]],[[0.00719533]],EW
1123,[[1]],[[1124]],[[13]],['high holistic'],['left'],['upright'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.00011683]],EW
1124,[[1]],[[1125]],[[15]],['high holistic'],['left'],['inverted'],['U0312.bmp'],['male'],[],['male'],[[1]],[[0.03762239]],EW
1125,[[1]],[[1126]],[[3]],['low holistic'],['left'],['inverted'],['U0020.bmp'],['female'],[],['male'],[[0]],[[0.00013432]],EW
1126,[[1]],[[1127]],[[10]],['high holistic'],['left'],['inverted'],['U0159.bmp'],['male'],[],['female'],[[0]],[[1.44978901]],EW
1127,[[1]],[[1128]],[[19]],['high holistic'],['right'],['inverted'],['U0361.bmp'],['female'],[],['male'],[[0]],[[0.23918681]],EW
