,SUBID,TRIAL,MOONEYID,MOONEYCATEGORY,LOC,COND,MOONEY_NAME,MOONEY_GENDER,ECCENTRICITY,RESPONSE,ACCURACY,RT,SUBINIT
680,[[5]],[[681]],[[4]],['low holistic'],['left'],['inverted'],['U0061.bmp'],['female'],[],['male'],[[0]],[[0.13510289]],SM
681,[[5]],[[682]],[[14]],['high holistic'],['left'],['inverted'],['U0228.bmp'],['male'],[],['male'],[[1]],[[0.00010495]],SM
682,[[5]],[[683]],[[1]],['low holistic'],['fovea'],['inverted'],['U0006.bmp'],['female'],[],['female'],[[1]],[[0.26604006]],SM
683,[[5]],[[684]],[[10]],['high holistic'],['left'],['inverted'],['U0159.bmp'],['male'],[],['female'],[[0]],[[0.20502575]],SM
684,[[5]],[[685]],[[14]],['high holistic'],['fovea'],['upright'],['U0228.bmp'],['male'],[],['female'],[[0]],[[0.1404923]],SM
685,[[5]],[[686]],[[1]],['high holistic'],['right'],['upright'],['U0006.bmp'],['female'],[],['female'],[[1]],[[0.0001048]],SM
686,[[5]],[[687]],[[12]],['low holistic'],['right'],['upright'],['U0178.bmp'],['female'],[],['female'],[[1]],[[2.49567779]],SM
687,[[5]],[[688]],[[20]],['low holistic'],['right'],['inverted'],['U0362.bmp'],['male'],[],['female'],[[0]],[[0.00039261]],SM
688,[[5]],[[689]],[[11]],['low holistic'],['left'],['upright'],['U0164.bmp'],['female'],[],['female'],[[1]],[[0.00012978]],SM
689,[[5]],[[690]],[[10]],['high holistic'],['fovea'],['inverted'],['U0159.bmp'],['male'],[],['female'],[[0]],[[0.10780996]],SM
690,[[5]],[[691]],[[9]],['low holistic'],['right'],['inverted'],['U0155.bmp'],['male'],[],['female'],[[0]],[[0.1262321]],SM
691,[[5]],[[692]],[[12]],['high holistic'],['left'],['upright'],['U0178.bmp'],['male'],[],['female'],[[0]],[[0.0001408]],SM
692,[[5]],[[693]],[[16]],['high holistic'],['left'],['upright'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.08756068]],SM
693,[[5]],[[694]],[[6]],['high holistic'],['right'],['upright'],['U0106.bmp'],['female'],[],['female'],[[1]],[[0.0210049]],SM
694,[[5]],[[695]],[[7]],['low holistic'],['right'],['inverted'],['U0107.bmp'],['female'],[],['female'],[[1]],[[0.0356939]],SM
695,[[5]],[[696]],[[17]],['high holistic'],['fovea'],['inverted'],['U0346.bmp'],['male'],[],['female'],[[0]],[[9.90990084e-05]],SM
696,[[5]],[[697]],[[8]],['low holistic'],['left'],['upright'],['U0137.bmp'],['male'],[],['female'],[[0]],[[0.04129388]],SM
697,[[5]],[[698]],[[16]],['high holistic'],['left'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.00010462]],SM
698,[[5]],[[699]],[[16]],['high holistic'],['right'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.00035637]],SM
699,[[5]],[[700]],[[4]],['high holistic'],['left'],['upright'],['U0061.bmp'],['female'],[],['female'],[[1]],[[0.00013712]],SM
700,[[5]],[[701]],[[10]],['high holistic'],['right'],['inverted'],['U0159.bmp'],['male'],[],['female'],[[0]],[[0.10228917]],SM
701,[[5]],[[702]],[[2]],['low holistic'],['left'],['upright'],['U0014.bmp'],['male'],[],['female'],[[0]],[[0.19430362]],SM
702,[[5]],[[703]],[[9]],['high holistic'],['left'],['upright'],['U0155.bmp'],['female'],[],['female'],[[1]],[[9.93818976e-05]],SM
703,[[5]],[[704]],[[16]],['low holistic'],['fovea'],['inverted'],['U0335.bmp'],['female'],[],['female'],[[1]],[[0.00014997]],SM
704,[[5]],[[705]],[[13]],['high holistic'],['right'],['inverted'],['U0181.bmp'],['female'],[],['female'],[[1]],[[0.16827921]],SM
705,[[5]],[[706]],[[8]],['high holistic'],['left'],['inverted'],['U0137.bmp'],['female'],[],['female'],[[1]],[[0.6651376]],SM
706,[[5]],[[707]],[[12]],['high holistic'],['left'],['upright'],['U0178.bmp'],['male'],[],['female'],[[0]],[[0.07866632]],SM
707,[[5]],[[708]],[[8]],['high holistic'],['left'],['inverted'],['U0137.bmp'],['female'],[],['female'],[[1]],[[9.924802e-05]],SM
708,[[5]],[[709]],[[18]],['high holistic'],['left'],['inverted'],['U0359.bmp'],['male'],[],['female'],[[0]],[[9.98119358e-05]],SM
709,[[5]],[[710]],[[15]],['high holistic'],['right'],['inverted'],['U0312.bmp'],['male'],[],['female'],[[0]],[[9.88391694e-05]],SM
710,[[5]],[[711]],[[9]],['high holistic'],['left'],['inverted'],['U0155.bmp'],['female'],[],['female'],[[1]],[[9.98720061e-05]],SM
